query,source,author,title,description,url,publishedAt,content
India travel,Thegatewithbriancohen.com,The Gate with Brian Cohen,3 Reasons Why I Did Not Like the Souq at Muttrah Corniche in Muscat in Oman,"Not far from the Muscat Marine Tower which I visited earlier in the day, I decided to explore the souq located across the street from the Muttrah Corniche in Muscat — and I left with 3 reasons why I did not like the souq.
The first reason is because...
The po…",https://thegatewithbriancohen.com/3-reasons-why-i-did-not-like-the-souq-at-muttrah-corniche-in-muscat-in-oman/,2025-08-17T15:03:38Z,"Note:
 This article pertaining to 3 Reasons Why I Did Not Like the Souq at Muttrah Corniche in Muscat in Oman was originally published on Monday, August 17, 2015 at 3:50 in the afternoon and has bee… [+2425 chars]"
India travel,The Times of India,ET Online,Lok Sabha to hold special discussion on astronaut Shubhanshu Shukla tomorrow,"Shubhanshu Shukla, India's first astronaut on the ISS, has returned home. He was welcomed by Union Minister Jitendra Singh and others. A special discussion on India's space program is scheduled in Lok Sabha. Shukla will meet Prime Minister Narendra Modi and p…",https://economictimes.indiatimes.com/news/politics-and-nation/lok-sabha-to-hold-special-discussion-on-astronaut-shubhanshu-shukla-tomorrow/articleshow/123346355.cms,2025-08-17T12:52:53Z,The Lok Sabha is set to hold a discussion on special discussion on Indias first astronaut aboard the International Space Station - critical role of space programme for Viksit Bharat by 2047 on Monday… [+2089 chars]
India travel,Economictimes.com,iStock,7 amazing Indian Railways facts beyond tickets and tracks,"Dudhsagar Railway Station in Goa is unlike any other. Nestled amidst the Western Ghats and right next to the stunning Dudhsagar waterfalls, it has no direct road access. The only way to reach it is by trekking through the forest or traveling by train. The sta…",https://m.economictimes.com/industry/transportation/railways/7-amazing-indian-railways-facts-beyond-tickets-and-tracks/railway-station-with-no-road-access-dudhsagar-railway-station/slideshow/123345947.cms,2025-08-17T11:39:39Z,"Aug 17, 2025, 05:27:50 PM IST
Dudhsagar Railway Station in Goa is unlike any other. Nestled amidst the Western Ghats and right next to the stunning Dudhsagar waterfalls, it has no direct road access… [+3774 chars]"
India travel,The Times of India,PTI,CJI Gavai inaugurates Bombay HC's 4th bench in Kolhapur,"Chief Justice of India B R Gavai on Sunday inaugurated the Bombay High Court’s new circuit bench in Kolhapur. Maharashtra CM Devendra Fadnavis and Deputy CM Eknath Shinde attended the event. This is the court’s fourth bench after Mumbai, Nagpur, Aurangabad an…",https://economictimes.indiatimes.com/news/india/cji-gavai-inaugurates-bombay-hcs-4th-bench-in-kolhapur/articleshow/123345149.cms,2025-08-17T10:38:17Z,Chief Justice of India B R Gavai on Sunday inaugurated the Bombay High Court's new circuit bench in Kolhapur district.Maharashtra Chief Minister Devendra Fadnavis and Deputy CM Eknath Shinde were pre… [+1723 chars]
India travel,BusinessLine,ANI,Logistics cost to drop to single digit by 2026: Nitin Gadkari,"PM Modi today inaugurated two major National Highway projects worth a combined cost of nearly ₹11,000 crore.",https://www.thehindubusinessline.com/economy/logistics/logistics-cost-to-drop-to-single-digit-by-2026-nitin-gadkari/article69943579.ece,2025-08-17T10:05:25Z,"**EDS: RPT, CORRECTS DETAILS; THIRD PARTY IMAGE** In this screenshot from @NarendraModi via Youtube on Aug. 17, 2025, Prime Minister Narendra Modi, Union Minister Nitin Gadkari, Delhi Chief Minister … [+2579 chars]"
India travel,Ndtvprofit.com,NDTV Profit Desk,"PM Modi Inaugurates Delhi Section Of Dwarka Expressway, UER-II","Prime Minister Narendra Modi on Sunday inaugurated a section of Dwarka Expressway in New Delhi and the 76-km Urban Extension Road-II (UER-II). The two national highway projects costing Rs 11,000 crore aim to enhance ease of living and ensure mobility. The aim…",https://www.ndtvprofit.com/nation/pm-modi-inaugurates-delhi-section-of-dwarka-expressway-uer-ii,2025-08-17T10:05:23Z,"Prime Minister Narendra Modi on Sunday inaugurated a section of Dwarka Expressway in New Delhi and the 76-km Urban Extension Road-II.
Modi congratulated people of Delhi in his speech for modern conn… [+1552 chars]"
India travel,The Times of India,ANI,Nitin Gadkari promises single-digit logistics cost in India by 2026,"Union Minister Nitin Gadkari announced that India's logistics costs are projected to decrease to single digits by the end of 2026, enhancing export competitiveness. Prime Minister Modi inaugurated two National Highway projects, including the Delhi section of …",https://economictimes.indiatimes.com/industry/transportation/roadways/nitin-gadkari-promises-single-digit-logistics-cost-in-india-by-2026/articleshow/123344707.cms,2025-08-17T09:43:55Z,"Union Minister of Road Transport and Highways, Nitin Gadkari, on Sunday affirmed that India's logistics cost will come down to single-digit by the end of 2026.The logistics cost of India is 14-16 per… [+2166 chars]"
India travel,Mypeoplesreview.com,People's Review,Chinese foreign minister Wang Yi to visit India from tomorrow,"BEIJING, Aug 17: Chinese foreign minister Wang Yi will visit India from Monday to Wednesday, China’s foreign ministry said in […]
The post Chinese foreign minister Wang Yi to visit India from tomorrow appeared first on Peoples' Review.",https://mypeoplesreview.com/2025/08/17/chinese-foreign-minister-wang-yi-to-visit-india-from-tomorrow/,2025-08-17T08:15:00Z,"BEIJING, Aug 17: Chinese foreign minister Wang Yi will visit India from Monday to Wednesday, China's foreign ministry said in a statement on Saturday, for talks about a disputed border in the Himalay… [+609 chars]"
India travel,The Indian Express,Anju Agnihotri Chaba,"At the centre of Punjab farmer’s VRS plan, a fast growing grass he calls green gold","Bamboo plantation gains ground as low-maintenance, high-profit crop; thrives in any soil, survives drought and excess water",https://indianexpress.com/article/cities/chandigarh/at-the-centre-of-punjab-farmers-vrs-plan-a-fast-growing-grass-he-calls-green-gold-10194210/,2025-08-17T06:07:52Z,"An unplanned experiment, owing to push by a forest department officer, has in a span of just about three years turned into a multi-state bamboo farming enterprise spanning Assam, Punjab, Haryana, and… [+6769 chars]"
India travel,ETF Daily News,MarketBeat News,"Short Interest in Yatra Online, Inc. (NASDAQ:YTRA) Drops By 62.7%","Yatra Online, Inc. (NASDAQ:YTRA – Get Free Report) saw a large decline in short interest during the month of July. As of July 31st, there was short interest totaling 10,000 shares, adeclineof62.7% from the July 15th total of 26,800 shares. Currently,0.0% of t…",https://www.etfdailynews.com/2025/08/17/short-interest-in-yatra-online-inc-nasdaqytra-drops-by-62-7/,2025-08-17T05:58:52Z,"Yatra Online, Inc. (NASDAQ:YTRA – Get Free Report) saw a large decline in short interest during the month of July. As of July 31st, there was short interest totaling 10,000 shares, adeclineof62.7% fr… [+2895 chars]"
India travel,The Times of India,ET Online,"IndiGo, Akasa Air issue key travel advisory for Mumbai Airport passengers amid heavy rains","IndiGo and Akasa Air on Sunday asked passengers travelling from Mumbai Airport to reach early, warning of waterlogging and traffic congestion caused by heavy rain. Both airlines issued advisories on social media urging flyers to allow extra travel time. The I…",https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/indigo-akasa-air-issue-key-travel-advisory-for-mumbai-airport-passengers-amid-heavy-rains/articleshow/123342802.cms,2025-08-17T05:57:43Z,"Investment Ideas
Grow your wealth with stock ideas &amp; sectoral trends.
Stock Reports Plus
Buy low &amp; sell high with access to Stock Score, Upside potential &amp; more. 
BigBull Portfolio
G… [+439 chars]"
India travel,Biztoc.com,barrons.com,Shein and Temu Face Tougher Times in the U.S. That’s Good News for Amazon,,https://biztoc.com/x/09236c341ba955c9,2025-08-17T05:01:45Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why might Google have to sell Chrome? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How is Air Canada strike impacting … [+686 chars]"
India travel,Biztoc.com,investing.com,"EU push to protect digital rules holds up trade statement with US, FT reports",,https://biztoc.com/x/25112325bb415477,2025-08-17T04:39:31Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why might Google have to sell Chrome? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How is Air Canada strike impacting … [+730 chars]"
India travel,BusinessLine,ANI,India's tourism sector set to cross $59 billion by 2028: Capitalmind PMS,"As per the report, domestic visitor spending is projected to reach ₹33.95 trillion by 2034, up from ₹14.64 trillion in 2023, reflecting a CAGR of 7.9%, per the WTTC's Economic Impact Research 2024",https://www.thehindubusinessline.com/economy/indias-tourism-sector-set-to-cross-59-billion-by-2028-capitalmind-pms/article69943116.ece,2025-08-17T04:34:28Z,"India's tourism sector is witnessing a rapid growth surge, with projections indicating the industry will generate over 5,12,356 crore ($59 billion) by 2028, according to a new report released by Capi… [+2535 chars]"
India travel,Biztoc.com,reuters.com,"EU push to protect digital rules holds up trade statement with US, FT reports",,https://biztoc.com/x/ec767869e47ba1f3,2025-08-17T04:28:33Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why might Google have to sell Chrome? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How is Air Canada strike impacting … [+724 chars]"
India travel,The Indian Express,Express News Service,Six-month police op dismantles cybercrime syndicate in Delhi targeting SBI credit card holders,"The Police said that 18 people had been arrested, including the alleged masterminds, insiders at a Gurgaon call centre, SIM card suppliers, cryptocurrency handlers and field operatives.",https://indianexpress.com/article/cities/delhi/delhi-cybercrime-syndicate-sbi-credit-card-holders-10194027/,2025-08-17T04:21:59Z,"In a six-month-long operation, Delhi Police said it dismantled what it described as a major cybercrime syndicate that defrauded State Bank of India credit card holders across the country, siphoning o… [+3604 chars]"
India travel,The Times of India,ET CONTRIBUTORS,"Luxury has a new buzz, and it’s not from booze","Modern travelers now prioritize health and wellness over traditional luxury symbols like alcohol. Hotels and airlines should adapt by offering functional beverages and nutritious options. Indian hospitality can lead this shift by incorporating local, healthy …",https://economictimes.indiatimes.com/industry/cons-products/food/luxury-has-a-new-buzz-and-its-not-from-booze/articleshow/123341919.cms,2025-08-17T03:55:37Z,"Im impressed, Mr Bond, you have your tulsicoconut kefir stirred, not shaken At the Alpina Hotel, Gstaad, breakfast is a quiet masterclass in modern luxury. You will find avocado toast, fresh matcha, … [+4462 chars]"
India travel,Ndtvprofit.com,PTI,"Shubhanshu Shukla Returns To India, Receives Warm Welcome At Delhi Airport","Astronaut Shubhanshu Shukla returned to India in the early hours of Sunday after his historic visit to the International Space Station (ISS). Shukla, who has been in the US training for the Axiom-4 mission to the ISS over the past year, was welcomed at the ai…",https://www.ndtvprofit.com/nation/shubhanshu-shukla-returns-to-india-receives-warm-welcome-at-delhi-airport-after-axiom-4-mission,2025-08-17T02:48:10Z,"Shukla is expected to meet Prime Minister Narendra Modi and travel to his hometown, Lucknow, shortly. He is also expected to return to the capital to participate in the National Space Day celebration… [+457 chars]"
India travel,ABC News (AU),Emily Clark,"Trump may have been outplayed in Alaska, but let's remember Putin is the problem","Vladimir Putin does not have the same goals as the other players in his game and the longer the various iterations of meetings and summits and phone calls go on, the more advantage he gains, writes Emily Clark.",https://www.abc.net.au/news/2025-08-17/trump-putin-due-in-alaska-as-day-of-ukraine-summit-arrives/105657464,2025-08-17T01:35:00Z,There is a hypothetical alternative version of the 12-minute joint press conference between Vladimir Putin and Donald Trump where the leaders announced they had in fact reached an agreement and it wa… [+6253 chars]
India travel,The Times of India,PTI,Astronaut Shubhanshu Shukla returns to India after historic ISS mission,"Astronaut Shubhanshu Shukla made a historic return to India after his mission to the International Space Station (ISS), greeted by officials and ISRO Chairman V. Narayanan. He was accompanied by backup astronaut Prashanth Balakrishnan Nair.",https://economictimes.indiatimes.com/news/science/astronaut-shubhanshu-shukla-returns-to-india-after-historic-iss-mission/articleshow/123341013.cms,2025-08-17T01:34:44Z,"Astronaut Shubhanshu Shukla returned to India in the early hours of Sunday after his historic visit to the International Space Station (ISS).Shukla, who has been in the US training for the Axiom-4 mi… [+3204 chars]"
India travel,The Times of India,ANI,Earthquake of magnitude 4.8 strikes Carlsberg Ridge,"A magnitude 4.8 earthquake struck the Carlsberg Ridge on August 17, 2025. The National Center for Seismology reported the quake's shallow depth of 10km. This increases the risk of aftershocks. The Carlsberg Ridge is a seismically active zone. It marks a bound…",https://economictimes.indiatimes.com/news/science/earthquake-of-magnitude-4-8-strikes-carlsberg-ridge/articleshow/123340963.cms,2025-08-17T01:28:32Z,"An earthquake of magnitude 4.8 occurred in the Carlsberg Ridge on Sunday, the National Center for Seismology (NCS) said in a statement. As per the NCS, the earthquake occurred at a shallow depth of 1… [+1733 chars]"
India travel,Nep123.com,Editor,Sunday’s Forex Rates OUT NOW!  Check NRB’s Exchange Updates!  #Forex #Nepal #Money,"Foreign Exchange Rates Today: Nepal Rastra Bank Updates Are you looking to exchange currency in Nepal? Stay informed with the latest foreign exchange rates from Nepal Rastra Bank (NRB), your trusted source for currency exchange information. This blog post pro…",https://nep123.com/pstrongsundays-forex-rates-out-now-check-nrbs-exchange-updates-forex-nepal-moneystrongp/,2025-08-17T00:16:53Z,"Are you looking to exchange currency in Nepal? Stay informed with the latest foreign exchange rates from Nepal Rastra Bank (NRB), your trusted source for currency exchange information. This blog post… [+3691 chars]"
India travel,TalkAndroid,Peter Holden,Google Flights Unveils AI Powered Flight Deals to Unlock Savings,"Google launched Flight Deals this week. The AI-powered feature within Google Flights helps travelers save money through intelligent trip planning, rolling out",https://www.talkandroid.com/514096-google-flight-deals-ai-4/,2025-08-16T23:55:00Z,"Google launched Flight Deals this week. The AI-powered feature within Google Flights helps travelers save money through intelligent trip planning, rolling out across the US, Canada, and India with pr… [+3320 chars]"
India travel,Worldsoccertalk.com,Martina Alcheva,Not just Lionel Messi: India prepares for Cristiano Ronaldo’s arrival too – Al-Nassr’s AFC Champions League Two dates revealed,"For years, India’s soccer fans have dreamed of seeing the world’s two biggest icons—Lionel Messi and Cristiano Ronaldo—step onto their soil.
 For years, India’s soccer fans have dreamed of seeing the world’s two biggest icons—Lionel Messi and Cristiano Ronald…",https://worldsoccertalk.com/news/not-just-lionel-messi-india-prepares-for-cristiano-ronaldos-arrival-too-al-nassrs-afc-champions-league-two-dates-revealed/,2025-08-16T23:04:40Z,"For years, Indias soccer fans have dreamed of seeing the worlds two biggest iconsLionel Messi and Cristiano Ronaldostep onto their soil. In 2025, that dream is about to become reality. While Messis m… [+2968 chars]"
India startups,The Times of India,PTI,"Commerce & Industry Ministry mulling further FDI regime easing, more tax benefits for startups: Official",The Commerce Ministry plans reforms in the next 100 days. These reforms aim to boost exports and foreign investments. The government may further liberalise FDI norms. Investments from neighbouring countries could become easier. Startups may receive more tax b…,https://economictimes.indiatimes.com/news/economy/policy/commerce-industry-ministry-mulling-further-fdi-regime-easing-more-tax-benefits-for-startups-official/articleshow/123365115.cms,2025-08-18T12:16:05Z,"The commerce and industry ministry is working on a 100-day reforms agenda which may include proposals such as further liberalising FDI regime, easing investments from neighbouring countries, and more… [+2423 chars]"
India startups,The Times of India,ETtech,Former Kae Capital partner Natasha Malpani launches Rs 200 crore fund to back AI startups,"Former Kae Capital partner Natasha Malpani has launched Boundless Ventures, a Rs 200 crore fund focused on early-stage AI startups in India. The fund, backed by her personal network, has already invested in six companies. It aims to support AI innovation acro…",https://economictimes.indiatimes.com/tech/startups/former-kae-capital-partner-natasha-malpani-launches-rs-200-crore-fund-to-back-ai-startups/articleshow/123356830.cms,2025-08-18T05:51:45Z,"Former Kae Capital partner Natasha Malpani has launched Boundless Ventures, an early-stage fund with a Rs 200 crore corpus, to back AI-native startups from India.The fund will write pre-seed and seed… [+1310 chars]"
India startups,The Times of India,Suraksha P,"Third tender set to add 3,800 GPUs to IndiaAI GPU cluster","IndiaAI Mission is expanding its GPU resources. Around 3,850 GPUs will be added through the third tender. This includes Google Trillium TPUs and Nvidia H100 GPUs. The total GPU count will reach 34,333. Four companies cleared the technical round. The mission a…",https://economictimes.indiatimes.com/tech/artificial-intelligence/third-tender-set-to-add-3800-gpus-to-indiaai-gpu-cluster/articleshow/123348859.cms,2025-08-18T00:30:00Z,"Around 3,850 GPUs will be added via the third round of the IndiaAI Mission graphics processing units (GPU) tender, IndiaAI Mission chief executive Abhishek Singh told ET. In a first, IndiaAI has got … [+3219 chars]"
India startups,The Times of India,Puran Choudhary,Artha’s Select Fund closes at Rs 432 crore to back top portfolio startups,"Artha India Ventures has successfully closed its Artha Select Fund at Rs 432 crore, exceeding its initial target. The fund will invest in 12-14 startups, focusing on spacetech, fintech infrastructure, premium consumer goods, and applied AI, with investments a…",https://economictimes.indiatimes.com/tech/startups/arthas-select-fund-closes-at-rs-432-crore-to-back-top-portfolio-startups/articleshow/123347035.cms,2025-08-18T00:30:00Z,"Artha India Ventures has closed its new Artha Select Fund (ASF) at Rs 432 crore, overshooting its original Rs 330-crore target by 31%. The fund will back the top 15% of Arthas 135 portfolio companies… [+2204 chars]"
India startups,The Times of India,ET Special,The future of Indian retail is AI and omnichannel: A preview from ET Soonicorns Summit 2025,"From AI-powered customer engagement to real-time inventory orchestration and dynamic pricing models, this personalisation-focused omnichannel session will unpack how intelligent systems are redefining retail—and how to stay ahead in the new frontier of commer…",https://economictimes.indiatimes.com/tech/startups/the-future-of-indian-retail-is-ai-and-omnichannel-a-preview-from-et-soonicorns-summit-2025/articleshow/123305212.cms,2025-08-17T13:28:40Z,"Youre browsing for a new pair of spectacles. The website instantly filters styles based on your face shape, recent screen time habits, and even suggests blue-light blocking lenses for your late-night… [+8846 chars]"
India startups,Livemint,mint,How the proposed GST reforms will leave more money in your wallet,"The government’s new blueprint, GST 2.0, now being considered by a group of ministers (GoM), rests on three big goals: simplifying tax rates; fixing structural issues; and making life easier for both businesses and consumers",https://www.livemint.com/money/personal-finance/gst-overhaul-gst-2-0-goods-and-services-tax-12-tax-slab-gst-reforms-11755416531982.html,2025-08-17T09:37:47Z,"On the occasion of Indias 79th Independence Day, Prime Minister Narendra Modi gave the nation a festive promise well ahead of the festival seasona double Diwali bonanza"" in the form of GST 2.0.
Eigh… [+4671 chars]"
India startups,The Times of India,ETtech,Top tech and startup stories this week,Welcome to a new edition of ETtech Unwrapped – our weekend newsletter packed with the most important stories this week. Let’s take a look.,https://economictimes.indiatimes.com/tech/newsletters/ettech-unwrapped/top-tech-and-startup-stories-this-week/articleshow/123327988.cms,2025-08-16T01:34:34Z,"Welcome to a new edition of ETtech Unwrapped our weekend newsletter packed with the most important stories this week. Lets take a look.
Fintechs keep fingers crossed for festive rebound: Digital len… [+6886 chars]"
India startups,The Indian Express,Anonna Dutt,"Self-reliance in critical tech crucial for Viksit Bharat, says PM Modi","Addressing the 79th Independence Day celebrations at the Red Fort, the PM highlighted the technology initiatives that are underway, like in clean energy and space, and emphasised the need to develop capabilities in areas like semiconductors and fighter jets.",https://indianexpress.com/article/india/self-reliance-in-critical-tech-crucial-for-viksit-bharat-says-pm-modi-10192124/,2025-08-15T22:59:22Z,"Clean energy to semiconductors, defence to medicines, space to deep sea, information technology to nuclear energy Prime Minister Narendra Modi stressed the importance of self-reliance in critical tec… [+2823 chars]"
India startups,Benzinga,Ein Presswire,"A2Z Web Booster Recognized as the Best Digital Marketing Agency in India, Driving Unmatched Business Growth in 2025","A2Z Web Booster delivers cutting-edge SEO, social media, and paid marketing services, earning the title of Best Digital Marketing Agency in India in 2025. Our mission is to help brands grow faster with ethical,",https://www.benzinga.com/content/47167363/a2z-web-booster-recognized-as-the-best-digital-marketing-agency-in-india-driving-unmatched-business,2025-08-15T19:38:49Z,"A2Z Web Booster delivers cutting-edge SEO, social media, and paid marketing services, earning the title of Best Digital Marketing Agency in India in 2025.
NOIDA, UTTAR PRADESH, INDIA, August 16, 202… [+3654 chars]"
India startups,TechCrunch,Cody Corrall,A comprehensive list of 2025 tech layoffs | TechCrunch,"A complete list of all the known layoffs in tech, from Big Tech to startups, broken down by month throughout 2024 and 2025.",https://techcrunch.com/2025/08/15/tech-layoffs-2025-list/,2025-08-15T16:08:50Z,"The tech layoff wave is still kicking in 2025. Last year saw more than 150,000 job cuts across 549 companies, according to independent layoffs tracker Layoffs.fyi. So far this year, more than 22,000 … [+25457 chars]"
India startups,GlobeNewswire,Research and Markets,"Travel Technology Market Analysis Report 2024-2033 | AI, Mobile Technology, and Personalization Fuel Rapid Growth in Innovative, Customized Travel Solutions","Emerging opportunities in the global travel technology market include the growing demand for personalized travel experiences and mobile-first solutions, along with advancements in AI and machine learning for enhanced customer service and operational efficienc…",https://www.globenewswire.com/news-release/2025/08/15/3134332/28124/en/Travel-Technology-Market-Analysis-Report-2024-2033-AI-Mobile-Technology-and-Personalization-Fuel-Rapid-Growth-in-Innovative-Customized-Travel-Solutions.html,2025-08-15T14:18:00Z,"Dublin, Aug. 15, 2025 (GLOBE NEWSWIRE) -- The ""Travel Technology Market Report by Product Type, and Region 2025-2033"" report has been added to ResearchAndMarkets.com's offering.
The global travel te… [+9413 chars]"
India startups,The Times of India,Puran Choudhary,PM Modi calls for self-reliance in space sector; industry sees growth ahead,"Speaking on the occasion of India’s 79th Independence Day, the PM highlighted the impact of space sector reforms, with about 300 startups working in the space domain, employing thousands of young professionals.",https://economictimes.indiatimes.com/tech/technology/pm-modi-calls-for-self-reliance-in-space-sector-industry-sees-growth-ahead/articleshow/123323361.cms,2025-08-15T14:07:26Z,"Prime Minister Narendra Modi, on the occasion of the 79th Independence Day, said India is working towards becoming self-reliant in the space sector and preparing for the launch of Gaganyaan, its indi… [+2386 chars]"
India startups,BusinessLine,Sanjana B,IIT-M incubated Mindgrove expects commercial launch of Secure IoT chips in six months,"Founded in 2021, the company claims that Secure IoT is India’s first commercial-grade high-performance microcontroller System-on-Chip (SoC) taped out at 28nm",https://www.thehindubusinessline.com/info-tech/iit-m-incubated-mindgrove-expects-commercial-launch-of-secure-iot-chips-in-six-months/article69937164.ece,2025-08-15T13:55:10Z,"As Mindgrove Technologies positions itself as Indias first commercial player in the microcontroller and Vision SoC space, it says it has placed its first mass manufacturing order for Secure IoT chips… [+4001 chars]"
India startups,Ndtvprofit.com,NDTV Profit Desk,PM Modi Independence Day Speech: Read The Full Text,"Operation Sindoor was the expression of that outrage. After the events of the 22nd, we gave our army complete freedom—let them decide the strategy, choose the targets, and select the timing. And our army accomplished something that had not happened in decades…",https://www.ndtvprofit.com/nation/pm-modi-independence-day-speech-read-the-full-text,2025-08-15T10:11:30Z,"My dear countrymen,
Today the country is moving at a fast pace towards becoming the third largest economy. We are knocking at the doors and we will achieve it very fast and there will be a day when … [+25930 chars]"
India startups,The Times of India,ET Online,Independence Day 2025: PM Modi's full speech,"Prime Minister Modi addressed the nation on the 79th Independence Day, highlighting India's progress towards self-reliance and development. He emphasized achievements in sectors like defense, technology, and energy, while also addressing challenges such as te…",https://economictimes.indiatimes.com/news/india/independence-day-2025-pm-modis-full-speech-text/articleshow/123319958.cms,2025-08-15T08:45:00Z,"Read full text of Prime Minister Narendra Modi's address from the ramparts of Red Fort on the occasion of 79th Independence Day:My dear countrymen,This great festival of independence is the festival … [+53647 chars]"
India startups,Livemint,mint,Are Silicon Valley CEOs of Indian origin at risk of facing what Intel’s boss is?,Trump’s demand that Intel’s Malaysian-born CEO resign for alleged conflicts of interest is ominous for tech leaders of Indian descent in the US. Their loyalty to America could begin to be questioned too if Indian tech comes to be seen as rivalrous.,https://www.livemint.com/opinion/online-views/donald-trump-intel-lip-bu-tan-chinese-tech-sector-silicon-valley-indian-diaspora-ai-revolution-startups-economic-it-h1b-11755245068910.html,2025-08-15T08:30:07Z,"According to US President Donald Trump, the rise of Intels CEO, Lip-Bu Tan, is an amazing story."" Thats as much payoff as Tan can expect from his emergency meeting with Trump, who last week had deman… [+4647 chars]"
India startups,GlobeNewswire,Research and Markets,"Point-of-use Water Treatment Systems Company Evaluation Report 2025 | Pentair, LG Electronics, and A.O. Smith Lead with Innovation, Strategic Expansion, and Diverse Product Portfolios","Explore comprehensive insights into the global Point-Of-Use Water Treatment Systems market with the Point-Of-Use Water Treatment Systems Companies Quadrant analysis. Evaluating over 100 companies, the study identifies the Top 13 market leaders, including Pent…",https://www.globenewswire.com/news-release/2025/08/15/3134096/28124/en/Point-of-use-Water-Treatment-Systems-Company-Evaluation-Report-2025-Pentair-LG-Electronics-and-A-O-Smith-Lead-with-Innovation-Strategic-Expansion-and-Diverse-Product-Portfolios.html,2025-08-15T08:18:00Z,"Dublin, Aug. 15, 2025 (GLOBE NEWSWIRE) -- The ""Point-of-use Water Treatment Systems - Company Evaluation Report, 2025"" has been added to ResearchAndMarkets.com's offering.
The Point-Of-Use Water Tre… [+8086 chars]"
India startups,GlobeNewswire,Research and Markets,"Coated Ducts Company Evaluation Report 2025 | Kenyon, Exyte, and Uangyih-Tech Drive Growth Across Semiconductors, Data Centers, and Life Sciences","The Coated Ducts Companies Quadrant offers an in-depth analysis of the global coated ducts market, highlighting key players, innovations, and trends. Coated ducts enhance HVAC system performance and longevity by using antimicrobial and corrosion-resistant coa…",https://www.globenewswire.com/news-release/2025/08/15/3134094/28124/en/Coated-Ducts-Company-Evaluation-Report-2025-Kenyon-Exyte-and-Uangyih-Tech-Drive-Growth-Across-Semiconductors-Data-Centers-and-Life-Sciences.html,2025-08-15T08:16:00Z,"Dublin, Aug. 15, 2025 (GLOBE NEWSWIRE) -- The ""Coated Ducts - Company Evaluation Report 2025"" has been added to ResearchAndMarkets.com's offering.
The Coated Ducts Companies Quadrant is a comprehens… [+8407 chars]"
India startups,Economictimes.com,PTI,PM Modi’s Independence Day speeches highlights — a look back from 2025 to 2014,"Modi’s 12th consecutive speech at Red Fort focused on India’s journey toward “Viksit Bharat 2047” and self-reliance. Major announcements included India’s first semiconductor chip, a tenfold nuclear energy expansion, a ₹1 lakh crore youth jobs push, and GST re…",https://m.economictimes.com/news/india/pm-modis-independence-day-speeches-highlights-a-look-back-from-2025-to-2014/2025-the-era-of-self-reliant-bharat-103-minutes/slideshow/123319643.cms,2025-08-15T08:12:27Z,"Aug 15, 2025, 01:43:13 PM IST
Modi’s 12th consecutive speech at Red Fort focused on India’s journey toward “Viksit Bharat 2047” and self-reliance. Major announcements included India’s first semicond… [+3266 chars]"
India startups,The Times of India,PTI,"PM Modi unveils task force for next-gen reforms, pushes self-reliance from semiconductors to fertilisers",Narendra Modi announced a task force for next-generation reforms and GST law revisions. The aim is to make India self-reliant in sectors like semiconductors and fertilizers. The task force will align laws with the 21st century. Next-generation GST reforms are…,https://economictimes.indiatimes.com/news/india/pm-modi-unveils-task-force-for-next-gen-reforms-pushes-self-reliance-from-semiconductors-to-fertilisers/articleshow/123318855.cms,2025-08-15T07:07:17Z,"Prime Minister Narendra Modi on Friday announced formation of a task force for 'next-generation reforms' and revision of GST laws, as he devoted a major part of his 103 minute Independence Day speech… [+3502 chars]"
India startups,Forbes,"Felicia Jackson, Contributor, 
 Felicia Jackson, Contributor
 https://www.forbes.com/sites/feliciajackson/",How A $20 Phone Could Power Climate Resilient Growth,"Mobile-led financial inclusion is transforming savings and credit access. But to build true climate resilience, financial tools must be designed for impact.",https://www.forbes.com/sites/feliciajackson/2025/08/15/how-a-20-phone-could-power-climate-resilient-growth/,2025-08-15T07:00:00Z,"Flower farmers Jhony y Elizabhet Carrasco in Cochabamba (Bolivia), clients of Accion partner, BancoSol:
Accion
A new wave of mobile-led financial inclusion is unlocking millions of new savers and e… [+8259 chars]"
India startups,The Times of India,Blessy Reji,"IQue Ventures launches Rs 600 crore ‘Startup Park’, aims to create over 10,000 jobs","IQue Ventures has launched 'Startup Park', a Rs 600 crore initiative to support startups, with the first Bengaluru facility opening on September 15. Aiming to support more than 200 startups and create over 10,000 jobs, the project offers infrastructure, fundi…",https://economictimes.indiatimes.com/tech/startups/ique-ventures-launches-rs-600-crore-startup-park-aims-to-create-over-10000-jobs/articleshow/123318286.cms,2025-08-15T06:30:26Z,"IQue Ventures has announced the launch of 'Startup Park', a Rs 600 crore initiative dedicated to supporting startups. The first phase, a Rs 50 crore facility in Bengaluru, is set to open on September… [+846 chars]"
